Gene Name,Index
D930020B18Rik,5257
D930028M14Rik,5258
D930030I03Rik,5259
D930048N14Rik,5260
DXBay18,5261
Daam1,5262
Daam2,5263
Dab1,5264
Dab2,5265
Dab2ip,5266
Dach1,5267
Dach2,5268
Dact1,5269
Dact2,5270
Dact3,5271
Dad1,5272
Dag1,5273
Dagla,5274
Daglb,5275
Dalir,5276
Dalrd3,5277
Dancr,5278
Dand5,5279
Dao,5280
Dap,5281
Dap3,5282
Dapk1,5283
Dapk2,5284
Dapk3,5285
Dapl1,5286
Dapp1,5287
Dars,5288
Dars2,5289
Daw1,5290
Daxx,5291
Dazap1,5292
Dazap2,5293
Dazl,5294
Dbf4,5295
Dbh,5296
Dbhos,5297
Dbi,5298
Dbil5,5299
Dbn1,5300
Dbndd1,5301
Dbndd2,5302
Dbnl,5303
Dbp,5304
Dbpht2,5305
Dbr1,5306
Dbt,5307
Dbx1,5308
Dbx2,5309
Dcaf1,5310
Dcaf10,5311
Dcaf11,5312
Dcaf12,5313
Dcaf12l1,5314
Dcaf12l2,5315
Dcaf13,5316
Dcaf15,5317
Dcaf17,5318
Dcaf4,5319
Dcaf5,5320
Dcaf6,5321
Dcaf7,5322
Dcaf8,5323
Dcakd,5324
Dcbld1,5325
Dcbld2,5326
Dcc,5327
Dcdc2a,5328
Dcdc2b,5329
Dcdc2c,5330
Dchs1,5331
Dchs2,5332
Dck,5333
Dclk1,5334
Dclk2,5335
Dclk3,5336
Dclre1a,5337
Dclre1b,5338
Dclre1c,5339
Dcn,5340
Dcp1a,5341
Dcp1b,5342
Dcp2,5343
Dcpp1,5344
Dcps,5345
Dcst1,5346
Dcst2,5347
Dcstamp,5348
Dct,5349
Dctd,5350
Dctn1,5351
Dctn2,5352
Dctn3,5353
Dctn4,5354
Dctn5,5355
Dctn6,5356
Dctpp1,5357
Dcun1d1,5358
Dcun1d2,5359
Dcun1d3,5360
Dcun1d4,5361
Dcun1d5,5362
Dcx,5363
Dcxr,5364
Dda1,5365
Ddah1,5366
Ddah2,5367
Ddb1,5368
Ddb2,5369
Ddc,5370
Ddhd1,5371
Ddhd2,5372
Ddi2,5373
Ddias,5374
Ddit3,5375
Ddit4,5376
Ddit4l,5377
Ddn,5378
Ddo,5379
Ddost,5380
Ddr1,5381
Ddr2,5382
Ddrgk1,5383
Ddt,5384
Ddx1,5385
Ddx10,5386
Ddx11,5387
Ddx17,5388
Ddx18,5389
Ddx19a,5390
Ddx19b,5391
Ddx20,5392
Ddx21,5393
Ddx23,5394
Ddx24,5395
Ddx25,5396
Ddx27,5397
Ddx28,5398
Ddx31,5399
Ddx39,5400
Ddx39b,5401
Ddx3x,5402
Ddx3y,5403
Ddx4,5404
Ddx41,5405
Ddx42,5406
Ddx43,5407
Ddx46,5408
Ddx47,5409
Ddx49,5410
Ddx5,5411
Ddx50,5412
Ddx51,5413
Ddx52,5414
Ddx54,5415
Ddx55,5416
Ddx56,5417
Ddx58,5418
Ddx59,5419
Ddx6,5420
Ddx60,5421
Deaf1,5422
Decr1,5423
Decr2,5424
Dedd,5425
Dedd2,5426
Def6,5427
Def8,5428
Defa17,5429
Defa21,5430
Defa24,5431
Defa32,5432
Defb1,5433
Defb10,5434
Defb11,5435
Defb12,5436
Defb20,5437
Defb22,5438
Defb25,5439
Defb28,5440
Defb30,5441
Defb42,5442
Defb45,5443
Defb47,5444
Defb50,5445
Defb6,5446
Defb7,5447
Defb9,5448
Degs1,5449
Degs2,5450
Dek,5451
Dele1,5452
Dennd1a,5453
Dennd1b,5454
Dennd1c,5455
Dennd2a,5456
Dennd2c,5457
Dennd2d,5458
Dennd3,5459
Dennd4a,5460
Dennd4b,5461
Dennd4c,5462
Dennd5a,5463
Dennd5b,5464
Dennd6a,5465
Dennd6b,5466
Denr,5467
Depdc1a,5468
Depdc1b,5469
Depdc5,5470
Depdc7,5471
Depp1,5472
Deptor,5473
Dera,5474
Derl1,5475
Derl2,5476
Derl3,5477
Des,5478
Desi1,5479
Desi2,5480
Det1,5481
Deup1,5482
Dexi,5483
Dffa,5484
Dffb,5485
Dgat1,5486
Dgat2,5487
Dgat2l6,5488
Dgcr2,5489
Dgcr6,5490
Dgcr8,5491
Dgka,5492
Dgkb,5493
Dgkd,5494
Dgke,5495
Dgkeos,5496
Dgkg,5497
Dgkh,5498
Dgki,5499
Dgkk,5500
Dgkq,5501
Dgkz,5502
Dglucy,5503
Dguok,5504
Dhcr24,5505
Dhcr7,5506
Dhdds,5507
Dhdh,5508
Dhfr,5509
Dhh,5510
Dhodh,5511
Dhps,5512
Dhrs1,5513
Dhrs11,5514
Dhrs13,5515
Dhrs13os,5516
Dhrs2,5517
Dhrs3,5518
Dhrs4,5519
Dhrs7,5520
Dhrs7b,5521
Dhrs9,5522
Dhtkd1,5523
Dhx15,5524
Dhx16,5525
Dhx29,5526
Dhx30,5527
Dhx32,5528
Dhx33,5529
Dhx34,5530
Dhx35,5531
Dhx36,5532
Dhx37,5533
Dhx38,5534
Dhx40,5535
Dhx57,5536
Dhx58,5537
Dhx58os,5538
Dhx8,5539
Dhx9,5540
Diablo,5541
Diaph1,5542
Diaph2,5543
Diaph3,5544
Dicer1,5545
Dido1,5546
Dimt1,5547
Dio2,5548
Dio3,5549
Dio3os,5550
Dip2a,5551
Dip2b,5552
Dip2c,5553
Dipk1a,5554
Dipk1b,5555
Dipk1c,5556
Dipk2a,5557
Dipk2b,5558
Diras1,5559
Diras2,5560
Dis3,5561
Dis3l,5562
Dis3l2,5563
Disc1,5564
Disp1,5565
Disp2,5566
Disp3,5567
Dixdc1,5568
Dkc1,5569
Dkk1,5570
Dkk2,5571
Dkk3,5572
Dkk4,5573
Dkkl1,5574
Dlat,5575
Dlc1,5576
Dld,5577
Dlec1,5578
Dleu2,5579
Dleu7,5580
Dlg1,5581
Dlg2,5582
Dlg3,5583
Dlg4,5584
Dlg5,5585
Dlgap1,5586
Dlgap2,5587
Dlgap3,5588
Dlgap4,5589
Dlgap5,5590
Dlk1,5591
Dlk2,5592
Dll1,5593
Dll3,5594
Dll4,5595
Dlst,5596
Dlx1,5597
Dlx1as,5598
Dlx2,5599
Dlx3,5600
Dlx4,5601
Dlx4os,5602
Dlx5,5603
Dlx6,5604
Dlx6os1,5605
Dmac1,5606
Dmac2,5607
Dmac2l,5608
Dmap1,5609
Dmbx1,5610
Dmc1,5611
Dmd,5612
Dmgdh,5613
Dmkn,5614
Dmp1,5615
Dmpk,5616
Dmrt1,5617
Dmrt2,5618
Dmrt3,5619
Dmrta1,5620
Dmrta2,5621
Dmrta2os,5622
Dmrtb1,5623
Dmrtc1a,5624
Dmrtc2,5625
Dmtf1,5626
Dmtn,5627
Dmwd,5628
Dmxl1,5629
Dmxl2,5630
Dna2,5631
Dnaaf1,5632
Dnaaf2,5633
Dnaaf3,5634
Dnaaf4,5635
Dnaaf5,5636
Dnah1,5637
Dnah10,5638
Dnah11,5639
Dnah12,5640
Dnah14,5641
Dnah17,5642
Dnah2,5643
Dnah2os,5644
Dnah3,5645
Dnah5,5646
Dnah6,5647
Dnah7a,5648
Dnah7b,5649
Dnah7c,5650
Dnah8,5651
Dnah9,5652
Dnaic1,5653
Dnaic2,5654
Dnaja1,5655
Dnaja2,5656
Dnaja3,5657
Dnaja4,5658
Dnajb1,5659
Dnajb11,5660
Dnajb12,5661
Dnajb13,5662
Dnajb14,5663
Dnajb2,5664
Dnajb3,5665
Dnajb4,5666
Dnajb5,5667
Dnajb6,5668
Dnajb9,5669
Dnajc1,5670
Dnajc10,5671
Dnajc11,5672
Dnajc12,5673
Dnajc13,5674
Dnajc14,5675
Dnajc15,5676
Dnajc16,5677
Dnajc17,5678
Dnajc18,5679
Dnajc19,5680
Dnajc2,5681
Dnajc21,5682
Dnajc22,5683
Dnajc24,5684
Dnajc25,5685
Dnajc27,5686
Dnajc28,5687
Dnajc3,5688
Dnajc30,5689
Dnajc4,5690
Dnajc5,5691
Dnajc5b,5692
Dnajc6,5693
Dnajc7,5694
Dnajc8,5695
Dnajc9,5696
Dnal1,5697
Dnal4,5698
Dnali1,5699
Dnase1l1,5700
Dnase1l2,5701
Dnase1l3,5702
Dnase2a,5703
Dnase2b,5704
Dnd1,5705
Dner,5706
Dnhd1,5707
Dnlz,5708
Dnm1,5709
Dnm1l,5710
Dnm2,5711
Dnm3,5712
Dnm3os,5713
Dnmbp,5714
Dnmt1,5715
Dnmt3a,5716
Dnmt3aos,5717
Dnmt3b,5718
Dnmt3c,5719
Dnmt3l,5720
Dnpep,5721
Dnph1,5722
Dntt,5723
Dnttip1,5724
Dnttip2,5725
Doc2a,5726
Doc2b,5727
Doc2g,5728
Dock1,5729
Dock10,5730
Dock11,5731
Dock2,5732
Dock3,5733
Dock4,5734
Dock5,5735
Dock6,5736
Dock7,5737
Dock8,5738
Dock9,5739
Dohh,5740
Dok1,5741
Dok2,5742
Dok3,5743
Dok4,5744
Dok5,5745
Dok6,5746
Dok7,5747
Dolk,5748
Dolpp1,5749
Donson,5750
Dop1a,5751
Dop1b,5752
Dot1l,5753
Doxl1,5754
Dpagt1,5755
Dpep1,5756
Dpep2nb,5757
Dpep3,5758
Dpf1,5759
Dpf2,5760
Dpf3,5761
Dph1,5762
Dph2,5763
Dph3,5764
Dph5,5765
Dph6,5766
Dph7,5767
Dpm1,5768
Dpm2,5769
Dpm3,5770
Dpp10,5771
Dpp3,5772
Dpp4,5773
Dpp6,5774
Dpp7,5775
Dpp8,5776
Dpp9,5777
Dppa1,5778
Dppa2,5779
Dppa5a,5780
Dpt,5781
Dpy19l1,5782
Dpy19l2,5783
Dpy19l3,5784
Dpy19l4,5785
Dpy30,5786
Dpyd,5787
Dpys,5788
Dpysl2,5789
Dpysl3,5790
Dpysl4,5791
Dpysl5,5792
Dqx1,5793
Dr1,5794
Dram1,5795
Dram2,5796
Drap1,5797
Draxin,5798
Drc1,5799
Drc3,5800
Drc7,5801
Drd1,5802
Drd2,5803
Drd3,5804
Drd4,5805
Drd5,5806
Drg1,5807
Drg2,5808
Drosha,5809
Drp2,5810
Dsc2,5811
Dsc3,5812
Dscam,5813
Dscaml1,5814
Dscc1,5815
Dse,5816
Dsel,5817
Dsg1a,5818
Dsg1c,5819
Dsg2,5820
Dsg3,5821
Dsn1,5822
Dsp,5823
Dspp,5824
Dst,5825
Dstn,5826
Dstyk,5827
Dtd1,5828
Dtd2,5829
Dthd1,5830
Dtl,5831
Dtna,5832
Dtnb,5833
Dtnbos,5834
Dtnbp1,5835
Dtwd1,5836
Dtwd2,5837
Dtx1,5838
Dtx2,5839
Dtx3,5840
Dtx3l,5841
Dtx4,5842
Dtymk,5843
Dubr,5844
Duox1,5845
Duox2,5846
Duoxa1,5847
Duoxa2,5848
Dupd1,5849
Dus1l,5850
Dus2,5851
Dus3l,5852
Dus4l,5853
Dusp1,5854
Dusp10,5855
Dusp11,5856
Dusp12,5857
Dusp13,5858
Dusp14,5859
Dusp15,5860
Dusp16,5861
Dusp18,5862
Dusp19,5863
Dusp2,5864
Dusp22,5865
Dusp23,5866
Dusp26,5867
Dusp27,5868
Dusp28,5869
Dusp3,5870
Dusp4,5871
Dusp5,5872
Dusp6,5873
Dusp7,5874
Dusp8,5875
Dusp9,5876
Dut,5877
Duxbl1,5878
Duxbl3,5879
Dvl1,5880
Dvl2,5881
Dvl3,5882
Dxo,5883
Dydc1,5884
Dydc2,5885
Dym,5886
Dynap,5887
Dync1h1,5888
Dync1i1,5889
Dync1i2,5890
Dync1li1,5891
Dync1li2,5892
Dync2h1,5893
Dync2li1,5894
Dynll1,5895
Dynll2,5896
Dynlrb1,5897
Dynlrb2,5898
Dynlt1a,5899
Dynlt1b,5900
Dynlt1c,5901
Dynlt1f,5902
Dynlt3,5903
Dyrk1a,5904
Dyrk1b,5905
Dyrk2,5906
Dyrk3,5907
Dyrk4,5908
Dysf,5909
Dytn,5910
Dzank1,5911
Dzip1,5912
Dzip1l,5913
Dzip3,5914
E030013I19Rik,5915
E030030I06Rik,5916
E030037K01Rik,5917
E030042O20Rik,5918
E030044B06Rik,5919
E130006D01Rik,5920
E130008D07Rik,5921
E130018N17Rik,5922
E130102H24Rik,5923
E130111B04Rik,5924
E130114P18Rik,5925
E130119H09Rik,5926
E130202H07Rik,5927
E130208F15Rik,5928
E130215H24Rik,5929
E130218I03Rik,5930
E130304I02Rik,5931
E130307A14Rik,5932
E130308A19Rik,5933
E130309D02Rik,5934
E130310I04Rik,5935
E130311K13Rik,5936
E130317F20Rik,5937
E230001N04Rik,5938
E230013L22Rik,5939
E230016K23Rik,5940
E230016M11Rik,5941
E230025N22Rik,5942
E230029C05Rik,5943
E230032D23Rik,5944
E230034D01Rik,5945
E2f1,5946
E2f2,5947
E2f3,5948
E2f4,5949
E2f5,5950
E2f6,5951
E2f7,5952
E2f8,5953
E330009J07Rik,5954
E330011O21Rik,5955
E330013P04Rik,5956
E330017L17Rik,5957
E330020D12Rik,5958
E330034G19Rik,5959
E330035G20Rik,5960
E430002N23Rik,5961
E430018J23Rik,5962
E430024I08Rik,5963
E430024P14Rik,5964
E4f1,5965
E530011L22Rik,5966
ETV3L,5967
EU599041,5968
Eaf1,5969
Eaf2,5970
Eapp,5971
Ear2,5972
Ears2,5973
Ebag9,5974
Ebf1,5975
Ebf2,5976
Ebf3,5977
Ebf4,5978
Ebi3,5979
Ebna1bp2,5980
Ebp,5981
Ebpl,5982
Ecd,5983
Ece1,5984
Ece2,5985
Ecel1,5986
Ech1,5987
Echdc1,5988
Echdc2,5989
Echdc3,5990
Echs1,5991
Eci1,5992
Eci2,5993
Eci3,5994
Ecm1,5995
Ecm2,5996
Ecpas,5997
Ecrg4,5998
Ecscr,5999
Ecsit,6000
Ect2,6001
Ect2l,6002
Eda,6003
Eda2r,6004
Edar,6005
Edaradd,6006
Edc3,6007
Edc4,6008
Eddm3b,6009
Edem1,6010
Edem2,6011
Edem3,6012
Edf1,6013
Edil3,6014
Edn1,6015
Edn2,6016
Edn3,6017
Ednra,6018
Ednrb,6019
Edrf1,6020
Eea1,6021
Eed,6022
Eef1a1,6023
Eef1a2,6024
Eef1akmt1,6025
Eef1akmt2,6026
Eef1akmt3,6027
Eef1akmt4,6028
Eef1aknmt,6029
Eef1b2,6030
Eef1d,6031
Eef1e1,6032
Eef1g,6033
Eef2,6034
Eef2k,6035
Eef2kmt,6036
Eefsec,6037
Eepd1,6038
Efcab1,6039
Efcab10,6040
Efcab11,6041
Efcab12,6042
Efcab14,6043
Efcab2,6044
Efcab3,6045
Efcab5,6046
Efcab6,6047
Efcab7,6048
Efcab8,6049
Efcab9,6050
Efcc1,6051
Efemp1,6052
Efemp2,6053
Efhb,6054
Efhc1,6055
Efhc2,6056
Efhd1,6057
Efhd2,6058
Efl1,6059
Efna1,6060
Efna2,6061
Efna3,6062
Efna4,6063
Efna5,6064
Efnb1,6065
Efnb2,6066
Efnb3,6067
Efr3a,6068
Efr3b,6069
Efs,6070
Eftud2,6071
Egf,6072
Egfem1,6073
Egfl6,6074
Egfl7,6075
Egfl8,6076
Egflam,6077
Egfr,6078
Egfros,6079
Egln1,6080
Egln2,6081
Egln3,6082
Egr1,6083
Egr2,6084
Egr3,6085
Egr4,6086
Ehbp1,6087
Ehbp1l1,6088
Ehd1,6089
Ehd2,6090
Ehd3,6091
Ehd4,6092
Ehf,6093
Ehhadh,6094
Ehmt1,6095
Ehmt2,6096
Ei24,6097
Eid1,6098
Eid2,6099
Eid2b,6100
Eid3,6101
Eif1,6102
Eif1a,6103
Eif1ad,6104
Eif1ax,6105
Eif1b,6106
Eif2a,6107
Eif2ak1,6108
Eif2ak2,6109
Eif2ak3,6110
Eif2ak4,6111
Eif2b1,6112
Eif2b2,6113
Eif2b3,6114
Eif2b4,6115
Eif2b5,6116
Eif2d,6117
Eif2s1,6118
Eif2s2,6119
Eif2s3x,6120
Eif2s3y,6121
Eif3a,6122
Eif3b,6123
Eif3c,6124
Eif3d,6125
Eif3e,6126
Eif3f,6127
Eif3g,6128
Eif3h,6129
Eif3i,6130
Eif3j1,6131
Eif3j2,6132
Eif3k,6133
Eif3l,6134
Eif3m,6135
Eif4a1,6136
Eif4a2,6137
Eif4a3,6138
Eif4b,6139
Eif4e,6140
Eif4e2,6141
Eif4e3,6142
Eif4ebp1,6143
Eif4ebp2,6144
Eif4ebp3,6145
Eif4enif1,6146
Eif4g1,6147
Eif4g2,6148
Eif4g3,6149
Eif4h,6150
Eif5,6151
Eif5a,6152
Eif5a2,6153
Eif5b,6154
Eif6,6155
Eipr1,6156
Elac1,6157
Elac2,6158
Elane,6159
Elavl1,6160
Elavl2,6161
Elavl3,6162
Elavl4,6163
Eldr,6164
Elf1,6165
Elf2,6166
Elf3,6167
Elf4,6168
Elf5,6169
Elfn1,6170
Elfn2,6171
Elk1,6172
Elk3,6173
Elk4,6174
Ell,6175
Ell2,6176
Ell3,6177
Elmo1,6178
Elmo2,6179
Elmo3,6180
Elmod1,6181
Elmod2,6182
Elmod3,6183
Elmsan1,6184
Eln,6185
Eloa,6186
Elob,6187
Elobl,6188
Eloc,6189
Elof1,6190
Elovl1,6191
Elovl2,6192
Elovl3,6193
Elovl4,6194
Elovl5,6195
Elovl6,6196
Elovl7,6197
Elp1,6198
Elp2,6199
Elp3,6200
Elp4,6201
Elp5,6202
Elp6,6203
Emb,6204
Emc1,6205
Emc10,6206
Emc2,6207
Emc3,6208
Emc4,6209
Emc6,6210
Emc7,6211
Emc8,6212
Emc9,6213
Emcn,6214
Emd,6215
Eme1,6216
Eme2,6217
Emg1,6218
Emid1,6219
Emilin1,6220
Emilin2,6221
Eml1,6222
Eml2,6223
Eml3,6224
Eml4,6225
Eml5,6226
Eml6,6227
Emp1,6228
Emp2,6229
Emp3,6230
Emsy,6231
Emx1,6232
Emx2,6233
Emx2os,6234
En1,6235
En2,6236
Enah,6237
Enc1,6238
Endod1,6239
Endog,6240
Endou,6241
Endov,6242
Eng,6243
Engase,6244
Enho,6245
Enkd1,6246
Enkur,6247
Eno1,6248
Eno1b,6249
Eno2,6250
Eno3,6251
Eno4,6252
Enoph1,6253
Enox1,6254
Enox2,6255
Enpep,6256
Enpp1,6257
Enpp2,6258
Enpp3,6259
Enpp4,6260
Enpp5,6261
Enpp6,6262
Ensa,6263
Entpd1,6264
Entpd2,6265
Entpd3,6266
Entpd5,6267
Entpd6,6268
Entpd7,6269
Entpd8,6270
Entr1,6271
Eny2,6272
Eogt,6273
Eomes,6274
Ep300,6275
Ep400,6276
Epas1,6277
Epb41,6278
Epb41l1,6279
Epb41l2,6280
Epb41l3,6281
Epb41l4a,6282
Epb41l4aos,6283
Epb41l4b,6284
Epb41l5,6285
Epb42,6286
Epc1,6287
Epc2,6288
Epcam,6289
Epdr1,6290
Epg5,6291
Epgn,6292
Epha1,6293
Epha10,6294
Epha2,6295
Epha3,6296
Epha4,6297
Epha5,6298
Epha6,6299
Epha7,6300
Epha8,6301
Ephb1,6302
Ephb2,6303
Ephb3,6304
Ephb4,6305
Ephb6,6306
Ephx1,6307
Ephx2,6308
Ephx3,6309
Ephx4,6310
Epm2a,6311
Epm2aip1,6312
Epn1,6313
Epn2,6314
Epn3,6315
Epop,6316
Epor,6317
Epp13,6318
Eppin,6319
Eppk1,6320
Eprn,6321
Eprs,6322
Eps15,6323
Eps15l1,6324
Eps8,6325
Eps8l1,6326
Eps8l2,6327
Eps8l3,6328
Epsti1,6329
Epx,6330
Epyc,6331
Eqtn,6332
Eral1,6333
Erap1,6334
Eras,6335
Erbb2,6336
Erbb3,6337
Erbb4,6338
Erbin,6339
Erc1,6340
Erc2,6341
Ercc1,6342
Ercc2,6343
Ercc3,6344
Ercc4,6345
Ercc5,6346
Ercc6,6347
Ercc6l,6348
Ercc6l2,6349
Ercc8,6350
Erf,6351
Erfe,6352
Erg,6353
Erg28,6354
Ergic1,6355
Ergic2,6356
Ergic3,6357
Erh,6358
Eri1,6359
Eri2,6360
Eri3,6361
Erich1,6362
Erich2,6363
Erich2os,6364
Erich3,6365
Erich4,6366
Erich5,6367
Erich6,6368
Erich6b,6369
Erlec1,6370
Erlin1,6371
Erlin2,6372
Ermap,6373
Ermard,6374
Ermn,6375
Ermp1,6376
Ern1,6377
Ern2,6378
Ero1l,6379
Ero1lb,6380
Erp27,6381
Erp29,6382
Erp44,6383
Errfi1,6384
Erv3,6385
Esam,6386
Esco1,6387
Esco2,6388
Esd,6389
Esf1,6390
Esm1,6391
Espl1,6392
Espn,6393
Espnl,6394
Esr1,6395
Esr2,6396
Esrp1,6397
Esrp2,6398
Esrra,6399
Esrrb,6400
Esrrg,6401
Ess2,6402
Esyt1,6403
Esyt2,6404
Esyt3,6405
Etaa1,6406
Etaa1os,6407
Etf1,6408
Etfa,6409
Etfb,6410
Etfbkmt,6411
Etfdh,6412
Etfrf1,6413
Ethe1,6414
Etl4,6415
Etnk1,6416
Etnk2,6417
Etnppl,6418
Etohd2,6419
Etos1,6420
Ets1,6421
Ets2,6422
Etv1,6423
Etv2,6424
Etv3,6425
Etv4,6426
Etv5,6427
Etv6,6428
Eva1a,6429
Eva1b,6430
Eva1c,6431
Evc,6432
Evc2,6433
Evi2,6434
Evi2a,6435
Evi5,6436
Evi5l,6437
Evl,6438
Evpl,6439
Evx1,6440
Evx2,6441
Ewsr1,6442
Exd1,6443
Exd2,6444
Exo1,6445
Exo5,6446
Exoc1,6447
Exoc2,6448
Exoc3,6449
Exoc3l,6450
Exoc3l2,6451
Exoc3l4,6452
Exoc4,6453
Exoc5,6454
Exoc6,6455
Exoc6b,6456
Exoc7,6457
Exoc8,6458
Exog,6459
Exosc1,6460
Exosc10,6461
Exosc2,6462
Exosc3,6463
Exosc4,6464
Exosc5,6465
Exosc7,6466
Exosc8,6467
Exosc9,6468
Exph5,6469
Ext1,6470
Ext2,6471
Extl1,6472
Extl2,6473
Extl3,6474
Eya1,6475
Eya2,6476
Eya3,6477
Eya4,6478
Ezh1,6479
Ezh2,6480
Ezr,6481
F11,6482
F11r,6483
F12,6484
F13a1,6485
F2,6486
F2r,6487
F2rl1,6488
F2rl2,6489
F2rl3,6490
F3,6491
F420014N23Rik,6492
F5,6493
F630028O10Rik,6494
F630040K05Rik,6495
F630042J09Rik,6496
F7,6497
F730016J06Rik,6498
F730035M05Rik,6499
F730035P03Rik,6500
F730043M19Rik,6501
F8,6502
F830016B08Rik,6503
F830208F22Rik,6504
F8a,6505
F9,6506
F930017D23Rik,6507
Fa2h,6508
Faah,6509
Faap100,6510
Faap20,6511
Faap24,6512
Fabp1,6513
Fabp12,6514
Fabp3,6515
Fabp4,6516
Fabp5,6517
Fabp6,6518
Fabp7,6519
Fadd,6520
Fads1,6521
Fads2,6522
Fads3,6523
Fads6,6524
Faf1,6525
Faf2,6526
Fah,6527
Fahd1,6528
Fahd2a,6529
Faim,6530
Faim2,6531
Faiml,6532
Fam102a,6533
Fam102b,6534
Fam104a,6535
Fam107a,6536
Fam107b,6537
Fam110a,6538
Fam110b,6539
Fam110c,6540
Fam111a,6541
Fam114a1,6542
Fam114a2,6543
Fam117a,6544
Fam117b,6545
Fam118a,6546
Fam118b,6547
Fam120a,6548
Fam120b,6549
Fam120c,6550
Fam122a,6551
Fam122b,6552
Fam124a,6553
Fam124b,6554
Fam126a,6555
Fam126b,6556
Fam129a,6557
Fam129b,6558
Fam129c,6559
Fam131a,6560
Fam131b,6561
Fam131c,6562
Fam133b,6563
Fam135a,6564
Fam135b,6565
Fam136a,6566
Fam13a,6567
Fam13b,6568
Fam13c,6569
Fam149a,6570
Fam149b,6571
Fam151a,6572
Fam151b,6573
Fam155a,6574
Fam160a1,6575
Fam160a2,6576
Fam160b1,6577
Fam160b2,6578
Fam161a,6579
Fam161b,6580
Fam162a,6581
Fam163a,6582
Fam163b,6583
Fam166a,6584
Fam166b,6585
Fam167a,6586
Fam167b,6587
Fam168a,6588
Fam168b,6589
Fam169a,6590
Fam169b,6591
Fam170a,6592
Fam170b,6593
Fam171a1,6594
Fam171a2,6595
Fam171b,6596
Fam172a,6597
Fam173a,6598
Fam174a,6599
Fam174b,6600
Fam177a,6601
Fam178b,6602
Fam180a,6603
Fam181a,6604
Fam181b,6605
Fam183b,6606
Fam184a,6607
Fam184b,6608
Fam185a,6609
Fam186a,6610
Fam186b,6611
Fam187a,6612
Fam187b,6613
Fam189a1,6614
Fam189a2,6615
Fam189b,6616
Fam192a,6617
Fam193a,6618
Fam193b,6619
Fam199x,6620
Fam204a,6621
Fam205a1,6622
Fam205c,6623
Fam207a,6624
Fam209,6625
Fam20a,6626
Fam20b,6627
Fam20c,6628
Fam210a,6629
Fam210b,6630
Fam214a,6631
Fam214b,6632
Fam216a,6633
Fam216b,6634
Fam217a,6635
Fam217b,6636
Fam219a,6637
Fam219aos,6638
Fam219b,6639
Fam220a,6640
Fam220a.1,6641
Fam221a,6642
Fam221b,6643
Fam222a,6644
Fam222b,6645
Fam227a,6646
Fam227b,6647
Fam228a,6648
Fam228b,6649
Fam229a,6650
Fam229b,6651
Fam234a,6652
Fam234b,6653
Fam240b,6654
Fam241a,6655
Fam241b,6656
Fam24b,6657
Fam25c,6658
Fam32a,6659
Fam3a,6660
Fam3b,6661
Fam3c,6662
Fam43a,6663
Fam43b,6664
Fam45a,6665
Fam47e,6666
Fam49a,6667
Fam49b,6668
Fam50a,6669
Fam50b,6670
Fam53a,6671
Fam53b,6672
Fam53c,6673
Fam57a,6674
Fam57b,6675
Fam71d,6676
Fam71e1,6677
Fam71f2,6678
Fam72a,6679
Fam76a,6680
Fam76b,6681
Fam78a,6682
Fam78b,6683
Fam81a,6684
Fam81b,6685
Fam83a,6686
Fam83b,6687
Fam83c,6688
Fam83d,6689
Fam83e,6690
Fam83f,6691
Fam83g,6692
Fam83h,6693
Fam89a,6694
Fam89b,6695
Fam8a1,6696
Fam90a1a,6697
Fam90a1b,6698
Fam90a1b.1,6699
Fam91a1,6700
Fam92a,6701
Fam92b,6702
Fam98a,6703
Fam98b,6704
Fam98c,6705
Fan1,6706
Fanca,6707
Fancb,6708
Fancc,6709
Fancd2,6710
Fancd2os,6711
Fance,6712
Fancf,6713
Fancg,6714
Fanci,6715
Fancl,6716
Fancm,6717
Fank1,6718
Fap,6719
Far1,6720
Far2,6721
Far2os1,6722
Far2os2,6723
Farp1,6724
Farp2,6725
Fars2,6726
Farsa,6727
Farsb,6728
Fas,6729
Fasl,6730
Fasn,6731
Fastk,6732
Fastkd1,6733
Fastkd2,6734
Fastkd3,6735
Fastkd5,6736
Fat1,6737
Fat2,6738
Fat3,6739
Fat4,6740
Fate1,6741
Fau,6742
Faxc,6743
Fbf1,6744
Fbh1,6745
Fbl,6746
Fblim1,6747
Fbll1,6748
Fbln1,6749
Fbln2,6750
Fbln5,6751
Fbln7,6752
Fbn1,6753
Fbn2,6754
Fbp1,6755
Fbp2,6756
Fbrs,6757
Fbrsl1,6758
Fbxl12,6759
Fbxl12os,6760
Fbxl13,6761
Fbxl14,6762
Fbxl15,6763
Fbxl16,6764
Fbxl17,6765
Fbxl18,6766
Fbxl19,6767
Fbxl2,6768
Fbxl20,6769
Fbxl21,6770
Fbxl22,6771
Fbxl3,6772
Fbxl4,6773
Fbxl5,6774
Fbxl6,6775
Fbxl7,6776
Fbxl8,6777
Fbxo10,6778
Fbxo11,6779
Fbxo15,6780
Fbxo16,6781
Fbxo17,6782
Fbxo2,6783
Fbxo21,6784
Fbxo22,6785
Fbxo24,6786
Fbxo25,6787
Fbxo27,6788
Fbxo28,6789
Fbxo3,6790
Fbxo30,6791
Fbxo31,6792
Fbxo32,6793
Fbxo33,6794
Fbxo34,6795
Fbxo36,6796
Fbxo38,6797
Fbxo4,6798
Fbxo40,6799
Fbxo41,6800
Fbxo42,6801
Fbxo43,6802
Fbxo44,6803
